timestamp,bpm,quality,source,restorative
2023-09-18T08:53:13.000Z,87,good,awake,False
2023-09-18T08:53:34.000Z,82,good,awake,False
2023-09-18T08:57:22.000Z,84,good,awake,False
2023-09-18T08:57:24.000Z,80,good,awake,False
2023-09-18T08:58:23.000Z,82,good,awake,False
2023-09-18T09:12:50.000Z,82,average,awake,False
2023-09-18T09:13:23.000Z,71,average,awake,False
2023-09-18T09:13:25.000Z,67,average,awake,False
2023-09-18T09:21:44.000Z,161,bad,awake,False
2023-09-18T09:21:48.000Z,165,bad,awake,False
2023-09-18T09:21:53.000Z,160,bad,awake,False
2023-09-18T09:39:02.000Z,57,bad,awake,False
2023-09-18T09:39:10.000Z,57,bad,awake,False
2023-09-18T09:39:13.000Z,58,bad,awake,False
2023-09-18T09:49:02.000Z,119,bad,awake,False
2023-09-18T09:49:15.000Z,123,bad,awake,False
2023-09-18T09:49:21.000Z,113,bad,awake,False
2023-09-18T09:55:29.000Z,85,good,awake,False
2023-09-18T09:55:38.000Z,77,good,awake,False
2023-09-18T09:55:49.000Z,79,good,awake,False
2023-09-18T10:00:30.000Z,92,average,awake,False
2023-09-18T10:00:31.000Z,90,average,awake,False
2023-09-18T10:01:04.000Z,96,average,awake,False
2023-09-18T10:02:38.000Z,90,good,awake,False
2023-09-18T10:03:05.000Z,81,good,awake,False
2023-09-18T10:03:10.000Z,84,good,awake,False
2023-09-18T10:08:49.000Z,85,good,awake,False
2023-09-18T10:08:55.000Z,88,good,awake,False
2023-09-18T10:09:01.000Z,80,good,awake,False
2023-09-18T10:13:08.000Z,83,good,awake,False
2023-09-18T10:13:33.000Z,86,good,awake,False
2023-09-18T10:13:44.000Z,81,good,awake,False
2023-09-18T10:18:20.000Z,89,good,awake,False
2023-09-18T10:18:30.000Z,87,good,awake,False
2023-09-18T10:19:48.000Z,84,good,awake,False
2023-09-18T10:23:27.000Z,75,good,awake,False
2023-09-18T10:23:30.000Z,82,good,awake,False
2023-09-18T10:23:38.000Z,86,good,awake,False
2023-09-18T10:25:28.000Z,81,average,awake,False
2023-09-18T10:25:30.000Z,79,average,awake,False
2023-09-18T10:25:57.000Z,82,average,awake,False
2023-09-18T10:27:51.000Z,89,good,awake,False
2023-09-18T10:28:03.000Z,95,good,awake,False
2023-09-18T10:28:45.000Z,90,good,awake,False
2023-09-18T10:39:35.000Z,79,good,awake,False
2023-09-18T10:39:37.000Z,84,good,awake,False
2023-09-18T10:39:41.000Z,75,good,awake,False
2023-09-18T10:41:09.000Z,78,good,awake,False
2023-09-18T10:41:11.000Z,81,good,awake,False
2023-09-18T10:42:15.000Z,85,good,awake,False
2023-09-18T10:46:58.000Z,83,good,awake,False
2023-09-18T10:47:00.000Z,81,good,awake,False
2023-09-18T10:47:06.000Z,77,good,awake,False
2023-09-18T10:48:47.000Z,73,good,awake,False
2023-09-18T10:48:56.000Z,80,good,awake,False
2023-09-18T10:49:02.000Z,77,good,awake,False
2023-09-18T11:06:21.000Z,97,average,awake,False
2023-09-18T11:06:23.000Z,101,average,awake,False
2023-09-18T11:06:25.000Z,103,average,awake,False
2023-09-18T11:13:51.000Z,95,bad,awake,False
2023-09-18T11:13:52.000Z,98,bad,awake,False
2023-09-18T11:14:07.000Z,95,bad,awake,False
2023-09-18T11:16:27.000Z,86,good,awake,False
2023-09-18T11:17:10.000Z,91,good,awake,False
2023-09-18T11:17:34.000Z,81,good,awake,False
2023-09-18T11:31:22.000Z,107,bad,awake,False
2023-09-18T11:31:25.000Z,99,bad,awake,False
2023-09-18T11:31:29.000Z,101,bad,awake,False
2023-09-18T11:36:07.000Z,90,good,awake,False
2023-09-18T11:36:20.000Z,86,good,awake,False
2023-09-18T11:37:14.000Z,83,good,awake,False
2023-09-18T11:40:53.000Z,84,good,awake,False
2023-09-18T11:41:01.000Z,82,good,awake,False
2023-09-18T11:41:15.000Z,87,good,awake,False
2023-09-18T11:45:54.000Z,81,good,awake,False
2023-09-18T11:46:30.000Z,88,good,awake,False
2023-09-18T11:46:43.000Z,95,good,awake,False
2023-09-18T11:51:18.000Z,88,good,awake,False
2023-09-18T11:52:27.000Z,93,good,awake,False
2023-09-18T11:52:28.000Z,86,good,awake,False
2023-09-18T12:01:22.000Z,103,average,awake,False
2023-09-18T12:01:23.000Z,94,average,awake,False
2023-09-18T12:01:26.000Z,97,average,awake,False
2023-09-18T12:03:50.000Z,92,good,awake,False
2023-09-18T12:03:56.000Z,83,good,awake,False
2023-09-18T12:04:01.000Z,89,good,awake,False
2023-09-18T12:08:37.000Z,89,good,awake,False
2023-09-18T12:08:52.000Z,87,good,awake,False
2023-09-18T12:08:58.000Z,92,good,awake,False
2023-09-18T12:13:47.000Z,93,good,awake,False
2023-09-18T12:14:23.000Z,89,good,awake,False
2023-09-18T12:14:41.000Z,86,good,awake,False
2023-09-18T12:19:13.000Z,87,good,awake,False
2023-09-18T12:19:22.000Z,92,good,awake,False
2023-09-18T12:25:10.000Z,93,good,awake,False
2023-09-18T12:25:18.000Z,90,good,awake,False
2023-09-18T12:25:36.000Z,96,good,awake,False
2023-09-18T12:29:04.000Z,95,average,awake,False
2023-09-18T12:29:10.000Z,86,average,awake,False
2023-09-18T12:29:12.000Z,92,average,awake,False
2023-09-18T12:31:41.000Z,91,good,awake,False
2023-09-18T12:31:45.000Z,86,good,awake,False
2023-09-18T12:31:46.000Z,88,good,awake,False
2023-09-18T12:36:24.000Z,87,good,awake,False
2023-09-18T12:36:30.000Z,85,good,awake,False
2023-09-18T12:36:34.000Z,85,good,awake,False
2023-09-18T12:38:38.000Z,83,good,awake,False
2023-09-18T12:40:21.000Z,90,good,awake,False
2023-09-18T12:40:24.000Z,86,good,awake,False
2023-09-18T12:46:23.000Z,66,good,awake,False
2023-09-18T12:46:32.000Z,85,good,awake,False
2023-09-18T12:46:44.000Z,82,good,awake,False
2023-09-18T12:56:14.000Z,79,bad,awake,False
2023-09-18T12:56:20.000Z,119,bad,awake,False
2023-09-18T12:56:21.000Z,116,bad,awake,False
2023-09-18T13:00:36.000Z,92,good,awake,False
2023-09-18T13:01:18.000Z,89,good,awake,False
2023-09-18T13:01:19.000Z,87,good,awake,False
2023-09-18T13:06:06.000Z,87,good,awake,False
2023-09-18T13:06:09.000Z,90,good,awake,False
2023-09-18T13:06:10.000Z,94,good,awake,False
2023-09-18T13:10:36.000Z,82,good,awake,False
2023-09-18T13:10:45.000Z,86,good,awake,False
2023-09-18T13:11:56.000Z,84,good,awake,False
2023-09-18T13:16:11.000Z,84,good,awake,False
2023-09-18T13:16:20.000Z,86,good,awake,False
2023-09-18T13:17:31.000Z,82,good,awake,False
2023-09-18T13:22:02.000Z,84,good,awake,False
2023-09-18T13:22:19.000Z,86,good,awake,False
2023-09-18T13:26:18.000Z,85,good,awake,False
2023-09-18T13:26:22.000Z,88,good,awake,False
2023-09-18T13:26:23.000Z,82,good,awake,False
2023-09-18T13:28:49.000Z,77,good,awake,False
2023-09-18T13:28:54.000Z,80,good,awake,False
2023-09-18T13:29:01.000Z,85,good,awake,False
2023-09-18T13:34:21.000Z,83,good,awake,False
2023-09-18T13:35:01.000Z,86,good,awake,False
2023-09-18T13:35:02.000Z,89,good,awake,False
2023-09-18T13:39:13.000Z,83,good,awake,False
2023-09-18T13:39:57.000Z,89,good,awake,False
2023-09-18T13:40:22.000Z,86,good,awake,False
2023-09-18T13:54:14.000Z,96,good,awake,False
2023-09-18T13:54:31.000Z,85,good,awake,False
2023-09-18T13:54:36.000Z,76,good,awake,False
2023-09-18T13:56:37.000Z,80,average,awake,False
2023-09-18T13:56:38.000Z,77,average,awake,False
2023-09-18T13:56:57.000Z,85,average,awake,False
2023-09-18T13:58:39.000Z,82,good,awake,False
2023-09-18T13:58:41.000Z,80,good,awake,False
2023-09-18T14:00:01.000Z,86,good,awake,False
2023-09-18T14:04:20.000Z,90,average,awake,False
2023-09-18T14:04:23.000Z,84,average,awake,False
2023-09-18T14:04:24.000Z,83,average,awake,False
2023-09-18T14:06:04.000Z,82,good,awake,False
2023-09-18T14:06:06.000Z,86,good,awake,False
2023-09-18T14:11:00.000Z,77,average,awake,False
2023-09-18T14:11:05.000Z,82,average,awake,False
2023-09-18T14:11:06.000Z,80,average,awake,False
2023-09-18T14:13:12.000Z,77,good,awake,False
2023-09-18T14:13:24.000Z,81,good,awake,False
2023-09-18T14:14:02.000Z,79,good,awake,False
2023-09-18T14:18:35.000Z,68,bad,awake,False
2023-09-18T14:18:55.000Z,85,bad,awake,False
2023-09-18T14:19:24.000Z,108,bad,awake,False
2023-09-18T14:37:23.000Z,88,good,awake,False
2023-09-18T14:37:25.000Z,82,good,awake,False
2023-09-18T14:37:27.000Z,79,good,awake,False
2023-09-18T14:38:58.000Z,74,good,awake,False
2023-09-18T14:39:06.000Z,76,good,awake,False
2023-09-18T14:39:58.000Z,79,good,awake,False
2023-09-18T14:44:33.000Z,77,good,awake,False
2023-09-18T14:44:37.000Z,78,good,awake,False
2023-09-18T14:44:47.000Z,74,good,awake,False
2023-09-18T15:22:20.000Z,79,average,awake,False
2023-09-18T15:22:25.000Z,77,average,awake,False
2023-09-18T15:22:44.000Z,74,average,awake,False
2023-09-18T15:24:23.000Z,76,average,awake,False
2023-09-18T15:24:24.000Z,72,average,awake,False
2023-09-18T15:24:45.000Z,93,average,awake,False
2023-09-18T15:29:41.000Z,77,good,awake,False
2023-09-18T15:30:21.000Z,86,good,awake,False
2023-09-18T15:30:52.000Z,73,good,awake,False
2023-09-18T15:34:55.000Z,68,good,awake,False
2023-09-18T15:35:05.000Z,83,good,awake,False
2023-09-18T15:35:08.000Z,71,good,awake,False
2023-09-18T15:40:12.000Z,74,good,awake,False
2023-09-18T15:40:17.000Z,76,good,awake,False
2023-09-18T15:40:33.000Z,78,good,awake,False
2023-09-18T15:45:34.000Z,76,good,awake,False
2023-09-18T15:45:46.000Z,86,good,awake,False
2023-09-18T15:46:00.000Z,81,good,awake,False
2023-09-18T15:54:19.000Z,74,good,awake,False
2023-09-18T15:54:34.000Z,76,good,awake,False
2023-09-18T15:54:49.000Z,80,good,awake,False
2023-09-18T15:59:38.000Z,98,good,awake,False
2023-09-18T15:59:40.000Z,88,good,awake,False
2023-09-18T16:00:00.000Z,94,good,awake,False
2023-09-18T16:04:22.000Z,84,good,awake,False
2023-09-18T16:04:56.000Z,86,good,awake,False
2023-09-18T16:04:58.000Z,80,good,awake,False
2023-09-18T16:06:32.000Z,77,good,awake,False
2023-09-18T16:06:41.000Z,79,good,awake,False
2023-09-18T16:06:51.000Z,74,good,awake,False
2023-09-18T16:16:16.000Z,81,good,awake,False
2023-09-18T16:17:03.000Z,77,good,awake,False
2023-09-18T16:17:18.000Z,84,good,awake,False
2023-09-18T16:21:46.000Z,81,good,awake,False
2023-09-18T16:22:07.000Z,79,good,awake,False
2023-09-18T16:23:04.000Z,77,good,awake,False
2023-09-18T16:26:38.000Z,83,average,awake,False
2023-09-18T16:26:44.000Z,80,average,awake,False
2023-09-18T16:26:45.000Z,84,average,awake,False
2023-09-18T16:29:28.000Z,87,average,awake,False
2023-09-18T16:29:30.000Z,82,average,awake,False
2023-09-18T16:29:33.000Z,76,average,awake,False
2023-09-18T16:31:07.000Z,55,bad,awake,False
2023-09-18T16:31:20.000Z,89,bad,awake,False
2023-09-18T16:31:43.000Z,97,bad,awake,False
2023-09-18T16:49:40.000Z,79,good,awake,False
2023-09-18T16:49:42.000Z,87,good,awake,False
2023-09-18T16:49:43.000Z,84,good,awake,False
2023-09-18T16:52:11.000Z,75,good,awake,False
2023-09-18T16:52:25.000Z,80,good,awake,False
2023-09-18T16:52:30.000Z,77,good,awake,False
2023-09-18T17:00:47.000Z,74,bad,awake,False
2023-09-18T17:01:04.000Z,74,bad,awake,False
2023-09-18T17:01:05.000Z,64,bad,awake,False
2023-09-18T17:02:59.000Z,67,average,awake,True
2023-09-18T17:03:06.000Z,68,average,awake,True
2023-09-18T17:03:08.000Z,72,average,awake,True
2023-09-18T17:08:19.000Z,79,average,awake,False
2023-09-18T17:08:50.000Z,72,average,awake,False
2023-09-18T17:08:55.000Z,77,average,awake,False
2023-09-18T17:18:26.000Z,96,bad,awake,False
2023-09-18T17:18:58.000Z,94,bad,awake,False
2023-09-18T17:19:01.000Z,100,bad,awake,False
2023-09-18T17:26:03.000Z,107,bad,awake,False
2023-09-18T17:26:05.000Z,115,bad,awake,False
2023-09-18T17:26:16.000Z,60,bad,awake,False
2023-09-18T17:28:49.000Z,80,bad,awake,False
2023-09-18T17:29:08.000Z,84,bad,awake,False
2023-09-18T17:36:29.000Z,81,average,awake,False
2023-09-18T17:36:32.000Z,83,average,awake,False
2023-09-18T17:36:33.000Z,77,average,awake,False
2023-09-18T18:54:01.000Z,81,good,awake,False
2023-09-18T18:54:36.000Z,74,good,awake,False
2023-09-18T18:55:35.000Z,71,good,awake,False
2023-09-18T18:59:14.000Z,79,good,awake,False
2023-09-18T18:59:29.000Z,74,good,awake,False
2023-09-18T18:59:34.000Z,71,good,awake,False
2023-09-18T19:04:44.000Z,71,good,awake,False
2023-09-18T19:04:52.000Z,77,good,awake,False
2023-09-18T19:05:15.000Z,73,good,awake,False
2023-09-18T19:09:57.000Z,73,good,awake,False
2023-09-18T19:10:01.000Z,81,good,awake,False
2023-09-18T19:10:19.000Z,77,good,awake,False
2023-09-18T19:15:51.000Z,76,good,awake,False
2023-09-18T19:16:12.000Z,74,good,awake,False
2023-09-18T19:16:18.000Z,71,good,awake,False
2023-09-18T19:32:33.000Z,79,good,awake,False
2023-09-18T19:33:34.000Z,75,good,awake,False
2023-09-18T19:33:53.000Z,78,good,awake,False
2023-09-18T19:37:45.000Z,79,good,awake,False
2023-09-18T19:38:13.000Z,76,good,awake,False
2023-09-18T19:38:25.000Z,81,good,awake,False
2023-09-18T19:42:37.000Z,76,good,awake,False
2023-09-18T19:43:43.000Z,81,good,awake,False
2023-09-18T19:44:04.000Z,74,good,awake,False
2023-09-18T20:24:34.000Z,96,bad,awake,False
2023-09-18T20:24:35.000Z,109,bad,awake,False
2023-09-18T20:24:36.000Z,89,bad,awake,False
2023-09-18T20:26:26.000Z,78,average,awake,False
2023-09-18T20:26:27.000Z,78,average,awake,False
2023-09-18T20:26:30.000Z,83,average,awake,False
2023-09-18T20:28:50.000Z,86,good,awake,False
2023-09-18T20:29:01.000Z,81,good,awake,False
2023-09-18T20:29:10.000Z,69,good,awake,False
2023-09-18T20:34:20.000Z,73,good,awake,False
2023-09-18T20:34:56.000Z,78,good,awake,False
2023-09-18T20:35:17.000Z,71,good,awake,False
2023-09-18T20:39:12.000Z,74,good,awake,False
2023-09-18T20:39:24.000Z,79,good,awake,False
2023-09-18T20:39:28.000Z,77,good,awake,False
2023-09-18T20:44:43.000Z,73,good,awake,False
2023-09-18T20:44:47.000Z,75,good,awake,False
2023-09-18T20:44:52.000Z,76,good,awake,False
2023-09-18T20:49:52.000Z,83,average,awake,False
2023-09-18T20:49:55.000Z,76,average,awake,False
2023-09-18T20:49:57.000Z,72,average,awake,False
2023-09-18T20:52:04.000Z,79,bad,awake,False
2023-09-18T20:52:19.000Z,74,bad,awake,False
2023-09-18T20:52:24.000Z,81,bad,awake,False
2023-09-18T20:54:06.000Z,81,average,awake,False
2023-09-18T20:54:28.000Z,87,average,awake,False
2023-09-18T20:59:18.000Z,77,good,awake,False
2023-09-18T21:00:15.000Z,80,good,awake,False
2023-09-18T21:00:34.000Z,74,good,awake,False
2023-09-18T21:06:22.000Z,79,good,awake,False
2023-09-18T21:06:36.000Z,75,good,awake,False
2023-09-18T21:06:38.000Z,76,good,awake,False
2023-09-18T21:11:45.000Z,78,good,awake,False
2023-09-18T21:11:57.000Z,75,good,awake,False
2023-09-18T21:12:15.000Z,71,good,awake,False
2023-09-18T21:14:05.000Z,74,average,awake,True
2023-09-18T21:14:06.000Z,69,average,awake,True
2023-09-18T21:14:11.000Z,70,average,awake,True
2023-09-18T21:19:23.000Z,73,average,awake,False
2023-09-18T21:19:26.000Z,82,average,awake,False
2023-09-18T21:19:27.000Z,78,average,awake,False
2023-09-18T21:21:40.000Z,73,average,awake,False
2023-09-18T21:21:45.000Z,81,average,awake,False
2023-09-18T21:21:47.000Z,78,average,awake,False
2023-09-18T21:23:43.000Z,67,bad,awake,False
2023-09-18T21:23:50.000Z,96,bad,awake,False
2023-09-18T21:23:52.000Z,100,bad,awake,False
2023-09-18T21:27:39.000Z,79,good,awake,False
2023-09-18T21:28:20.000Z,72,good,awake,False
2023-09-18T21:28:22.000Z,69,good,awake,False
2023-09-18T21:40:15.000Z,84,good,awake,False
2023-09-18T21:40:18.000Z,80,good,awake,False
2023-09-18T21:41:43.000Z,76,good,awake,False
2023-09-18T21:48:03.000Z,74,good,awake,False
2023-09-18T21:48:07.000Z,79,good,awake,False
2023-09-18T21:49:08.000Z,85,good,awake,False
2023-09-18T21:53:53.000Z,71,average,awake,False
2023-09-18T21:53:54.000Z,72,average,awake,False
2023-09-18T21:53:58.000Z,69,average,awake,False
2023-09-18T22:21:32.000Z,60,bad,awake,False
2023-09-18T22:21:47.000Z,86,bad,awake,False
2023-09-18T22:21:48.000Z,89,bad,awake,False
2023-09-18T22:23:34.000Z,71,good,awake,False
2023-09-18T22:28:12.000Z,72,good,awake,False
2023-09-18T22:28:35.000Z,67,good,awake,False
2023-09-18T22:29:29.000Z,76,good,awake,False
2023-09-18T22:33:32.000Z,70,good,awake,False
2023-09-18T22:34:02.000Z,72,good,awake,False
2023-09-18T22:34:42.000Z,76,good,awake,False
2023-09-18T22:38:44.000Z,70,good,awake,False
2023-09-18T22:38:45.000Z,85,good,awake,False
2023-09-18T22:38:50.000Z,78,good,awake,False
2023-09-18T23:32:19.000Z,64,good,awake,False
2023-09-18T23:32:29.000Z,71,good,awake,False
2023-09-18T23:32:44.000Z,68,good,awake,False
2023-09-19T05:38:39.000Z,72,good,awake,False
2023-09-19T05:38:44.000Z,73,good,awake,False
2023-09-19T05:38:50.000Z,74,good,awake,False
2023-09-19T05:43:39.000Z,73,good,awake,False
2023-09-19T05:43:47.000Z,77,good,awake,False
2023-09-19T05:43:52.000Z,70,good,awake,False
2023-09-19T05:48:46.000Z,74,good,awake,False
2023-09-19T05:48:52.000Z,68,good,awake,False
2023-09-19T05:49:57.000Z,71,good,awake,False
2023-09-19T06:10:24.000Z,95,bad,awake,False
2023-09-19T06:10:48.000Z,85,bad,awake,False
2023-09-19T06:15:17.000Z,78,bad,awake,False
2023-09-19T06:15:20.000Z,84,bad,awake,False
2023-09-19T06:15:32.000Z,72,bad,awake,False
2023-09-19T06:28:18.000Z,89,average,awake,False
2023-09-19T06:28:24.000Z,87,average,awake,False
2023-09-19T06:28:26.000Z,92,average,awake,False
2023-09-19T06:32:41.000Z,92,good,awake,False
2023-09-19T06:32:45.000Z,98,good,awake,False
2023-09-19T06:32:51.000Z,82,good,awake,False
2023-09-19T06:44:41.000Z,83,good,awake,False
2023-09-19T06:44:43.000Z,78,good,awake,False
2023-09-19T06:44:45.000Z,82,good,awake,False
2023-09-19T06:46:34.000Z,86,good,awake,False
2023-09-19T06:46:42.000Z,82,good,awake,False
2023-09-19T06:47:06.000Z,84,good,awake,False
2023-09-19T06:51:51.000Z,78,good,awake,False
2023-09-19T06:51:54.000Z,85,good,awake,False
2023-09-19T06:51:58.000Z,90,good,awake,False
2023-09-19T06:56:52.000Z,81,good,awake,False
2023-09-19T06:57:11.000Z,85,good,awake,False
2023-09-19T06:58:28.000Z,82,good,awake,False
2023-09-19T07:02:05.000Z,80,good,awake,False
2023-09-19T07:02:11.000Z,84,good,awake,False
2023-09-19T07:02:45.000Z,87,good,awake,False
2023-09-19T07:07:08.000Z,82,good,awake,False
2023-09-19T07:07:10.000Z,89,good,awake,False
2023-09-19T07:07:18.000Z,87,good,awake,False
2023-09-19T07:13:03.000Z,77,good,awake,False
2023-09-19T07:13:05.000Z,80,good,awake,False
2023-09-19T07:13:06.000Z,82,good,awake,False
2023-09-19T07:14:34.000Z,85,good,awake,False
2023-09-19T07:14:41.000Z,90,good,awake,False
2023-09-19T07:15:17.000Z,87,good,awake,False
2023-09-19T07:23:24.000Z,90,good,awake,False
2023-09-19T07:23:36.000Z,87,good,awake,False
2023-09-19T07:23:48.000Z,80,good,awake,False
2023-09-19T07:28:08.000Z,87,good,awake,False
2023-09-19T07:28:18.000Z,84,good,awake,False
2023-09-19T07:29:02.000Z,89,good,awake,False
2023-09-19T07:38:06.000Z,99,good,awake,False
2023-09-19T07:38:29.000Z,90,good,awake,False
2023-09-19T07:39:28.000Z,97,good,awake,False
2023-09-19T07:53:43.000Z,84,average,awake,False
2023-09-19T07:54:11.000Z,87,average,awake,False
2023-09-19T07:54:13.000Z,80,average,awake,False
2023-09-19T07:58:37.000Z,83,good,awake,False
2023-09-19T07:58:43.000Z,88,good,awake,False
2023-09-19T07:58:48.000Z,97,good,awake,False
2023-09-19T08:03:13.000Z,101,good,awake,False
2023-09-19T08:03:14.000Z,90,good,awake,False
2023-09-19T08:03:25.000Z,84,good,awake,False
2023-09-19T08:23:10.000Z,113,bad,awake,False
2023-09-19T08:23:48.000Z,108,bad,awake,False
2023-09-19T08:23:52.000Z,101,bad,awake,False
2023-09-19T08:43:28.000Z,61,bad,awake,False
2023-09-19T08:43:43.000Z,118,bad,awake,False
2023-09-19T08:43:45.000Z,100,bad,awake,False
2023-09-19T08:49:40.000Z,81,good,awake,False
2023-09-19T08:49:59.000Z,87,good,awake,False
2023-09-19T08:50:26.000Z,77,good,awake,False
2023-09-19T08:54:07.000Z,82,average,awake,False
2023-09-19T08:54:39.000Z,88,average,awake,False
2023-09-19T08:59:35.000Z,87,good,awake,False
2023-09-19T09:00:03.000Z,84,good,awake,False
2023-09-19T09:00:54.000Z,81,good,awake,False
2023-09-19T09:05:24.000Z,85,good,awake,False
2023-09-19T09:05:26.000Z,89,good,awake,False
2023-09-19T09:06:16.000Z,82,good,awake,False
2023-09-19T09:17:29.000Z,105,bad,awake,False
2023-09-19T09:17:34.000Z,95,bad,awake,False
2023-09-19T09:40:28.000Z,89,good,awake,False
2023-09-19T09:41:11.000Z,85,good,awake,False
2023-09-19T09:42:01.000Z,79,good,awake,False
2023-09-19T09:45:40.000Z,83,average,awake,False
2023-09-19T09:46:04.000Z,92,average,awake,False
2023-09-19T09:46:05.000Z,98,average,awake,False
2023-09-19T09:51:16.000Z,83,good,awake,False
2023-09-19T09:51:17.000Z,84,good,awake,False
2023-09-19T09:51:18.000Z,86,good,awake,False
2023-09-19T09:55:49.000Z,75,average,awake,False
2023-09-19T09:55:55.000Z,79,average,awake,False
2023-09-19T09:56:03.000Z,71,average,awake,False
2023-09-19T10:03:35.000Z,71,good,awake,False
2023-09-19T10:03:44.000Z,76,good,awake,False
2023-09-19T10:03:53.000Z,79,good,awake,False
2023-09-19T10:08:21.000Z,79,average,awake,False
2023-09-19T10:08:24.000Z,82,average,awake,False
2023-09-19T10:08:25.000Z,83,average,awake,False
2023-09-19T10:11:00.000Z,78,average,awake,False
2023-09-19T10:11:19.000Z,77,average,awake,False
2023-09-19T10:11:21.000Z,78,average,awake,False
2023-09-19T10:14:54.000Z,71,good,awake,False
2023-09-19T10:14:59.000Z,74,good,awake,False
2023-09-19T10:15:04.000Z,76,good,awake,False
2023-09-19T10:19:51.000Z,75,good,awake,False
2023-09-19T10:19:52.000Z,74,good,awake,False
2023-09-19T10:19:55.000Z,76,good,awake,False
2023-09-19T10:34:21.000Z,75,average,awake,False
2023-09-19T10:34:31.000Z,69,average,awake,False
2023-09-19T10:34:32.000Z,72,average,awake,False
2023-09-19T10:40:16.000Z,87,good,awake,False
2023-09-19T10:40:45.000Z,71,good,awake,False
2023-09-19T10:40:46.000Z,76,good,awake,False
2023-09-19T10:42:12.000Z,76,good,awake,False
2023-09-19T10:42:21.000Z,78,good,awake,False
2023-09-19T10:43:02.000Z,74,good,awake,False
2023-09-19T11:08:16.000Z,79,bad,awake,False
2023-09-19T11:08:17.000Z,75,bad,awake,False
2023-09-19T11:08:19.000Z,88,bad,awake,False
2023-09-19T11:10:44.000Z,78,good,awake,False
2023-09-19T11:10:46.000Z,76,good,awake,False
2023-09-19T11:11:59.000Z,81,good,awake,False
2023-09-19T11:15:51.000Z,82,bad,awake,False
2023-09-19T11:15:52.000Z,77,bad,awake,False
2023-09-19T11:15:54.000Z,71,bad,awake,False
2023-09-19T11:26:04.000Z,114,bad,awake,False
2023-09-19T11:26:13.000Z,109,bad,awake,False
2023-09-19T11:26:15.000Z,105,bad,awake,False
2023-09-19T11:33:36.000Z,68,bad,awake,False
2023-09-19T11:33:59.000Z,94,bad,awake,False
2023-09-19T11:55:15.000Z,93,good,awake,False
2023-09-19T11:55:26.000Z,99,good,awake,False
2023-09-19T12:23:27.000Z,115,good,awake,False
2023-09-19T12:23:36.000Z,110,good,awake,False
2023-09-19T12:23:37.000Z,114,good,awake,False
2023-09-19T12:29:15.000Z,102,good,awake,False
2023-09-19T12:29:22.000Z,105,good,awake,False
2023-09-19T12:29:23.000Z,99,good,awake,False
2023-09-19T12:34:14.000Z,118,good,awake,False
2023-09-19T12:34:40.000Z,112,good,awake,False
2023-09-19T12:35:29.000Z,108,good,awake,False
2023-09-19T12:39:34.000Z,109,good,awake,False
2023-09-19T12:39:35.000Z,112,good,awake,False
2023-09-19T12:39:40.000Z,101,good,awake,False
2023-09-19T12:52:41.000Z,113,good,awake,False
2023-09-19T12:53:33.000Z,107,good,awake,False
2023-09-19T12:53:45.000Z,104,good,awake,False
2023-09-19T13:00:13.000Z,74,average,awake,False
2023-09-19T13:00:18.000Z,97,average,awake,False
2023-09-19T13:03:03.000Z,101,average,awake,False
2023-09-19T13:03:05.000Z,100,average,awake,False
2023-09-19T13:14:09.000Z,110,bad,awake,False
2023-09-19T13:14:40.000Z,105,bad,awake,False
2023-09-19T13:24:43.000Z,66,bad,awake,False
2023-09-19T13:25:11.000Z,87,bad,awake,False
2023-09-19T13:25:12.000Z,95,bad,awake,False
2023-09-19T13:29:24.000Z,32,bad,awake,False
2023-09-19T13:29:47.000Z,38,bad,awake,False
2023-09-19T13:30:01.000Z,83,bad,awake,False
2023-09-19T13:40:12.000Z,87,average,awake,False
2023-09-19T13:40:14.000Z,88,average,awake,False
2023-09-19T13:45:06.000Z,82,good,awake,False
2023-09-19T13:45:33.000Z,77,good,awake,False
2023-09-19T13:45:54.000Z,79,good,awake,False
2023-09-19T13:55:51.000Z,84,good,awake,False
2023-09-19T13:55:55.000Z,78,good,awake,False
2023-09-19T13:56:21.000Z,81,good,awake,False
2023-09-19T14:00:44.000Z,69,average,awake,False
2023-09-19T14:00:46.000Z,78,average,awake,False
2023-09-19T14:01:12.000Z,94,average,awake,False
2023-09-19T14:13:12.000Z,84,good,awake,False
2023-09-19T14:13:13.000Z,79,good,awake,False
2023-09-19T14:13:38.000Z,76,good,awake,False
2023-09-19T14:18:02.000Z,74,good,awake,False
2023-09-19T14:18:06.000Z,81,good,awake,False
2023-09-19T14:19:11.000Z,89,good,awake,False
2023-09-19T14:24:26.000Z,86,bad,awake,False
2023-09-19T14:24:33.000Z,92,bad,awake,False
2023-09-19T14:24:35.000Z,102,bad,awake,False
2023-09-19T14:26:39.000Z,90,good,awake,False
2023-09-19T14:26:41.000Z,87,good,awake,False
2023-09-19T14:26:58.000Z,85,good,awake,False
2023-09-19T14:41:53.000Z,104,bad,awake,False
2023-09-19T14:41:54.000Z,108,bad,awake,False
2023-09-19T14:41:56.000Z,95,bad,awake,False
2023-09-19T14:58:09.000Z,88,average,awake,False
2023-09-19T14:58:10.000Z,97,average,awake,False
2023-09-19T14:58:44.000Z,91,average,awake,False
2023-09-19T15:01:07.000Z,89,good,awake,False
2023-09-19T15:01:27.000Z,86,good,awake,False
